title,body,created_at,updated_at,closed_at,state,labels,number,url,milestone,locked,assignee,assignees,commit_shas,contrib_complexity
Gh 191 standardise format of accumulo store unit tests,,2016-05-12 15:07:43+00:00,2016-05-16 13:56:04+00:00,2016-05-16 13:56:03+00:00,closed,[],205,https://github.com/gchq/Gaffer/pull/205,,False,,[],[],
"Revert ""gh-200 - added tests for the examples""","Reverts GovernmentCommunicationsHeadquarters/Gaffer#202
",2016-05-12 15:04:27+00:00,2016-05-12 15:56:20+00:00,2016-05-12 15:56:20+00:00,closed,[],204,https://github.com/gchq/Gaffer/pull/204,,False,,[],[],
gh-201 - removed main class from example jar manifest,"This means any of the examples can be run by supplying the class name on the command line, e.g:
java -cp example-jar-with-dependencies.jar gaffer.example.gettingstarted.analytic.LoadAndQuery1
",2016-05-12 13:24:16+00:00,2016-05-12 13:42:23+00:00,2016-05-12 13:42:23+00:00,closed,"[Label(name=""in-review"")]",203,https://github.com/gchq/Gaffer/pull/203,,False,,[],[],
gh-200 - added tests for the examples,,2016-05-12 13:07:20+00:00,2016-05-12 15:03:57+00:00,2016-05-12 15:03:57+00:00,closed,[],202,https://github.com/gchq/Gaffer/pull/202,,False,,[],[],
Example jar has invalid main class,"This was introduced by issue gh-14 when packages were renamed.

We should probably just remove the main class and allow users to chose which example class to run on the command line.
",2016-05-12 10:08:19+00:00,2016-05-16 14:02:29+00:00,2016-05-12 13:42:42+00:00,closed,"[Label(name=""bug""), Label(name=""migration-required""), Label(name=""p:high"")]",201,https://github.com/gchq/Gaffer/issues/201,"Milestone(title=""v0.3.5"", number=5)",False,,[],"['826bd6c3b9c006a1e4b058b0b8049c53da4bf7e6', 'd0349056f948e0b88fa2a973d51916a1b6b6834d']",1.0
Film example json is invalid,"Since the package names changed the film example json is invalid, as it still refers to old package names. The json should be updated and a test should be added to prevent this happening again.
",2016-05-12 09:08:32+00:00,2016-05-16 14:02:29+00:00,2016-05-12 17:57:49+00:00,closed,"[Label(name=""bug""), Label(name=""p:normal"")]",200,https://github.com/gchq/Gaffer/issues/200,"Milestone(title=""v0.3.5"", number=5)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]","['d4e0c3053b91e4d896c81e0f2d829291ef0c8016', '2b2f14079f70d6cf0f8de3ba22e5efd9fddf4c8e', 'fb299abdab9efcc398f8e9a7f3542730bf8cdc8f']",3.0
2 conflicting versions of jackson in dependencies,"We have 2 versions of jackson pulled in as dependencies, fasterxml and codehaus. Only the fasterxml jackson annotations will be picked up by the Gaffer framework, so we need prevent users accidentally using codehaus annotations. If possible we should remove the codehaus transitive dependency in the pom.
",2016-05-12 09:06:25+00:00,2016-12-08 15:14:03+00:00,2016-12-08 11:20:52+00:00,closed,"[Label(name=""wontfix"")]",199,https://github.com/gchq/Gaffer/issues/199,,False,"NamedUser(login=""t616178"")","[NamedUser(login=""t616178"")]",[],
Operation chain builder generics stops some valid operation chains,"It should be possible to chain a getAdjacentEntitySeeds operation with a getRelatedEdges, i.e.:

``` java
new OperationChain.Builder()
    .first(new GetAdjacentEntitySeeds.Builder()
            .addSeed(new EntitySeed(""1""))
            .build())
    .then(new GetRelatedEdges())
    .build();
```

The operation chain requires the output from op 1 to be compatible with the input to op2. In this example the output from op1 is Iterable[EntitySeed] and the input from op2 is Iterable[ElementSeed]. As EntitySeed is an extension of ElementSeed this should be allowed.

We could open up the operation chain so it doesn't check the generic types - but this could lead to operation chains being invalid. Alternatively we could change the input type of GetRelatedEdges to [? extends ElementSeed]. This second option is preferable, but knock on implications need to be checked and we should should also update other operations such as GetRelatedEntities to [? extends ElementSeed] too.
### Current workaround

Cast the GetRelatedEdges into GetEdges and ignore the unchecked assignment warning.

``` java
new OperationChain.Builder()
    .first(new GetAdjacentEntitySeeds.Builder()
            .addSeed(new EntitySeed(""1""))
            .build())
    .then((GetEdges) new GetRelatedEdges())
    .build();
```
",2016-05-12 09:00:07+00:00,2016-05-23 12:16:48+00:00,2016-05-23 07:18:22+00:00,closed,"[Label(name=""bug""), Label(name=""migration-required""), Label(name=""p:normal"")]",198,https://github.com/gchq/Gaffer/issues/198,"Milestone(title=""v0.3.6"", number=6)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]","['939f8e08b4f978f5bea0893420bf42b1f1e84c98', '61e2b93495ec459206c2da61769252df37ff35f3']",2.0
Gh 164 windows,"This should be merged in after gh-196.
",2016-05-10 15:09:30+00:00,2016-05-12 10:10:13+00:00,2016-05-12 10:10:13+00:00,closed,[],197,https://github.com/gchq/Gaffer/pull/197,,False,,[],[],
gh-173 - spaces in directory,"The functionality was covered in other unit tests
",2016-05-10 14:18:31+00:00,2016-05-11 10:25:06+00:00,2016-05-11 10:25:06+00:00,closed,"[Label(name=""in-review"")]",196,https://github.com/gchq/Gaffer/pull/196,,False,,[],[],
gh-193-Commit of Gaffer Docker files,"New pull request for Docker, please ignore pull request 176.
",2016-05-10 13:53:23+00:00,2016-05-24 14:12:22+00:00,2016-05-24 14:12:21+00:00,closed,[],195,https://github.com/gchq/Gaffer/pull/195,,False,,[],[],
Gh 186 user auths,,2016-05-10 13:40:58+00:00,2016-05-12 12:54:53+00:00,2016-05-12 12:54:53+00:00,closed,"[Label(name=""in-review"")]",194,https://github.com/gchq/Gaffer/pull/194,,False,"NamedUser(login=""a09631"")","[NamedUser(login=""a09631"")]",[],
Creation of Gaffer Docker files,"A Docker version of Gaffer.
",2016-05-10 13:14:39+00:00,2016-10-12 07:51:14+00:00,2016-10-12 07:51:14+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:normal"")]",193,https://github.com/gchq/Gaffer/issues/193,,False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]",[],
wrap the tinkerpop to gaffer,"we want to use gaffer in our project and I have to wrap the tinkerpop to gaffer,  we know you are doing it, could you give us a development schedule ? Thank you very much!
",2016-05-10 08:26:44+00:00,2016-05-16 13:56:54+00:00,2016-05-16 13:56:54+00:00,closed,"[Label(name=""question"")]",192,https://github.com/gchq/Gaffer/issues/192,,False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]",['c10f1ec18f5ce20b083b4037fba7f88fe037a852'],2.0
Standardise format of Accumulo Store unit tests,"Currently there are several different formats for the tests used by the Accumulo Store.  These should be standardised before refactoring of the store begins.  Has to be done before gh-190
",2016-05-10 08:20:08+00:00,2016-05-23 12:17:53+00:00,2016-05-16 13:56:20+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:normal"")]",191,https://github.com/gchq/Gaffer/issues/191,"Milestone(title=""v0.3.6"", number=6)",False,"NamedUser(login=""a09631"")","[NamedUser(login=""a09631"")]","['c74e8809a66ffc8d75054b42f0ab174c4bccdfe3', '3028b72b0c23cf3b02e14200edc41224a340fcf8', '3b42b739ce6fc4951f143a093625962291e050ee', '2068d562a966ce63b174b29fb425ab48bae26c4a', '608b4e32839a15d96f386a2997263a0c09419aa9', '3cf7c104f3b9a4e536c237ae9140177ceaeaefbc']",4.0
Refactor Accumulo Store code and package structure,"Refactor some of the Accumulo Store code, and update the package structure to be more descriptive.
",2016-05-10 08:19:50+00:00,2017-11-22 13:27:20+00:00,2017-11-22 12:02:23+00:00,closed,"[Label(name=""needs-elaboration""), Label(name=""p:low""), Label(name=""tech-def"")]",190,https://github.com/gchq/Gaffer/issues/190,,False,,[],"['99c0e2d0a48471edc6a36ab2eccefbe3309d74f5', '7a801fa50c18dc5e7065c2fd6f1e3360ca358ba8', '00b23fda141e009a8094bfd269db18be554ff75d', '5a466310c051d4c2ca39c0c08e60f5cc0547e579', '3af27ebc1f3be0ee238973a0c3d09f177bdefcab', '27c3f759028f339581df5b2cd9befb786174c5fb', 'fc3cb75f46684aca32a0b5c742b3d49831e4f562', '282a8d86cae293f13aa91eb49c6a1050502ddac7', 'e2afcc00d0332231977e1aad7690f78ad4bd71c1', 'c376ef5b576c8dea0eeba78713241071cb155a79', 'a3586a59c6655eba511ca0aaba125f366e96e089', 'f0acfe4240f9b0de937f0e2144869b421c13fe7d', '4ec27ce26d7096baf6a940948b3ab10e35ffeaf8', '313aa568b918f71bc757cd4de29bd61dc5e1e82b', '3fa5b54290aa512ec9eff5a6d2e5b52113231f17', '5c2d10dbc47f1b82588803cf2e8559ca38abaca0', '155414dc63328b30a34210b72e179231ca1c5865', '361c016c881022624e24d6da7d9c42a38891e5c4', 'ee393d5128881572fb4c3c90567d6f8dee8fddeb', '4e674e22c4d4902bb511fc4fbb918ead35a1fdf5', '2874da50c0c1eb33238170962ef54d6afd158a4b']",4.0
Update develop version,,2016-05-09 17:32:59+00:00,2016-05-09 17:44:07+00:00,2016-05-09 17:44:07+00:00,closed,[],189,https://github.com/gchq/Gaffer/pull/189,,False,,[],[],
Can we simplify the View and Schema builders?,,2016-05-09 13:49:36+00:00,2016-12-14 14:41:09+00:00,2016-12-14 14:23:36+00:00,closed,"[Label(name=""enhancement""), Label(name=""needs-elaboration""), Label(name=""p:normal""), Label(name=""question""), Label(name=""wontfix"")]",188,https://github.com/gchq/Gaffer/issues/188,,False,,[],[],
Operation GetElementsBySeed is incorrectly called GetElementsSeed,"GetElementsSeed should be renamed to GetElementsBySeed
",2016-05-05 13:20:57+00:00,2016-07-20 13:27:34+00:00,2016-07-18 07:37:28+00:00,closed,"[Label(name=""bug""), Label(name=""migration-required""), Label(name=""p:low"")]",187,https://github.com/gchq/Gaffer/issues/187,"Milestone(title=""v0.4.0"", number=10)",False,"NamedUser(login=""james010101101"")","[NamedUser(login=""james010101101"")]","['a714397bd884f99d463d287804e9f56398f8be09', 'bd465ebbf4d296b01df8ff61a0412dd61bc0dba9']",2.0
Create a User object with userId and dataAuths,"Currently operation authorisations are provided using an operation option in Accumulo. It should be moved out of Accumulo as other stores will want authorisations too. It would be clearer if a User object was passed to Graph along with the operation/operation chain. This user object should contain the following:
- userId - to allow the graph to log information about the operations carried out
- dataAuths - user authorisations for the type of data they are allowed to see

In the future we will add operationAuths for restricting users from executing certain operations. This will be added in gh-129.

This change will mean the accumulo authorisations option should be removed and the user object should be used instead.
",2016-05-05 11:50:06+00:00,2016-05-23 12:16:58+00:00,2016-05-12 12:55:22+00:00,closed,"[Label(name=""enhancement""), Label(name=""migration-required""), Label(name=""p:normal"")]",186,https://github.com/gchq/Gaffer/issues/186,"Milestone(title=""v0.3.6"", number=6)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]","['e65b146cf38026ebe66f48444ea716ba6b137fd3', 'b4babba409132af5924fb89c75b6c4df09b956db', 'd3df9d14897a079c05d5caacb78f5aea21b3b9f2', 'b49dc4fe4d25deb2d141ffe5d8b88e8928c3d198', '906a778b0bd755440bd19c019cab8beee9ed0e48']",3.0
G110 tinkerpop,,2016-05-05 11:30:54+00:00,2016-05-09 12:26:06+00:00,2016-05-09 12:26:06+00:00,closed,[],185,https://github.com/gchq/Gaffer/pull/185,,False,,[],[],
GenerateElements REST API example method returns null Entity ids,"This is caused by a bug in the generateElements method in SimpleExamplesService:

``` java
if (hasEntities()) {
    final SchemaElementDefinition entityDef = getSchema().getEdge(getAnEdgeGroup());
    ...
}
```

it should be:

``` java
if (hasEntities()) {
    final SchemaElementDefinition entityDef = getSchema().getEntity(getAnEntityGroup());
    ...
}
```
",2016-05-05 08:19:16+00:00,2016-06-08 13:44:35+00:00,2016-06-08 13:44:35+00:00,closed,"[Label(name=""bug""), Label(name=""p:normal"")]",184,https://github.com/gchq/Gaffer/issues/184,"Milestone(title=""v0.3.8"", number=8)",False,"NamedUser(login=""gchqdev03"")","[NamedUser(login=""gchqdev03"")]",['485263cee81910521cdda31949f76be31f34655d'],1.0
Standardise use of Collections,"Mainly applies to the REST API module. For example in IGraphConfigurationService we return a List of filter functions, but a Set of operations. They should both return the same type - a Set probably makes the most sense in this case.
",2016-05-05 07:14:04+00:00,2016-10-14 13:30:49+00:00,2016-10-14 13:30:49+00:00,closed,"[Label(name=""enhancement""), Label(name=""p:low"")]",183,https://github.com/gchq/Gaffer/issues/183,"Milestone(title=""v0.4.5"", number=17)",False,,[],"['a41a4710bd88b3c89069559ccc86070b1f696b2d', 'e13a8cb6580ece6b44d97280f1813861fdf64215', '213b29b3a072bb2b24bfedd3e82ea409b8c7f0b8']",2.0
Tidy up module names,"There are now a lot of top level modules. It would be clearer to move some of these into parent modules such as:
- core
- rest-api
- store-implementation
  - accumulo-store
  - array-list-store
- integration-test
- library
  - function-library
  - operation-library
  - serialiser-library
- example
  - example-graph
  - example-rest

this should be done after gh-172.
",2016-05-04 11:25:25+00:00,2016-11-30 14:32:50+00:00,2016-11-15 15:31:11+00:00,closed,"[Label(name=""enhancement""), Label(name=""migration-required""), Label(name=""p:normal""), Label(name=""tech-def"")]",182,https://github.com/gchq/Gaffer/issues/182,"Milestone(title=""v0.4.7"", number=19)",False,"NamedUser(login=""ak8532110"")","[NamedUser(login=""ak8532110"")]","['2e5e80aa97c241f16b2eaadc7a22807521db86f5', '2303ae4749f22f2563eb880b948d0d8b32df0be3', '9bb8da1799ccf31af1db9648b64bd2a26bff1400', 'f42c3e5bf6659627cb1160b8d3e6e8145d4b9af7', 'd62b4ceb995f1cdb36f6c14bc944f492f9cdd63d', '847c1427d6ea8d04349d2826db8fcae1cd675dc8', 'c1b3ddee7af4d567d7fdd8a775417f6a26102f14', '526f55eb79fd0e7db5f8b7c2b799a04beba59948', '3b4e490c318ab6da75f54160b7acc7f063cec208', '60f2490aaa3cb757faf481b809f597bca14462ec']",3.0
G145 get store traits,"Expose the Store Traits that are supported by the Store to the Rest Service and the Graph
",2016-05-04 08:53:15+00:00,2016-05-05 07:50:36+00:00,2016-05-05 07:50:35+00:00,closed,[],181,https://github.com/gchq/Gaffer/pull/181,,False,,[],[],
G131 rest interface,"Merge example-rest module into develop branch
",2016-05-04 07:39:00+00:00,2016-06-08 13:42:42+00:00,2016-06-08 13:42:42+00:00,closed,[],180,https://github.com/gchq/Gaffer/pull/180,,False,,[],[],
G165 rest api examples contain an invalid view,,2016-05-03 13:27:48+00:00,2016-05-04 07:01:33+00:00,2016-05-04 07:01:33+00:00,closed,[],179,https://github.com/gchq/Gaffer/pull/179,,False,,[],[],
AddElementsFromHdfs,"When using the AddElementsFromHdfs operation, it is possible that a user may want to pass some file metadata to the mapper that will end up being common amongst all their Edges and Entities. Currently there does not appear to be a clean easy way of doing this. 
",2016-05-03 08:12:00+00:00,2017-06-22 12:31:02+00:00,2017-06-22 12:28:35+00:00,closed,"[Label(name=""enhancement""), Label(name=""needs-elaboration""), Label(name=""p:normal"")]",178,https://github.com/gchq/Gaffer/issues/178,,False,,[],[],
G146 Add methods to expose all supported Operations,,2016-04-29 06:23:06+00:00,2016-04-29 11:01:17+00:00,2016-04-29 11:01:17+00:00,closed,[],177,https://github.com/gchq/Gaffer/pull/177,,False,,[],[],
gh-168-Initial-Commit-for-Gaffer-Docker,"Unable to assign issue 168 
Implemented proposed fix
",2016-04-28 23:18:40+00:00,2016-05-12 09:53:02+00:00,2016-05-12 09:53:02+00:00,closed,[],176,https://github.com/gchq/Gaffer/pull/176,,False,,[],[],
Gh 168 initial commit for gaffer docker,,2016-04-28 22:14:32+00:00,2016-04-28 22:35:47+00:00,2016-04-28 22:35:47+00:00,closed,[],175,https://github.com/gchq/Gaffer/pull/175,,False,,[],[],
Change from line in Dockerfile.centos6 to centos:centos6.7,"Could add step in instructions to pull centos:centos6.7 image and tag it with name gaffer-docker/centos6:centos6.7 but better to change line as suggested
",2016-04-28 21:39:52+00:00,2016-04-28 21:40:21+00:00,2016-04-28 21:40:21+00:00,closed,[],174,https://github.com/gchq/Gaffer/issues/174,,False,,[],[],
Spaces in directory names causing builds to fail when loading from Path,"When loading resources using a class reference, having a path in the directory name results in the resource not being found.  Example code can be found below...

``` java
Path path = Paths.get(getClass().getResource(""/testFile"").getPath());
ByteChannel channel = Files.newByteChannel(path, 
        StandardOpenOption.CREATE, 
        StandardOpenOption.TRUNCATE_EXISTING, 
        StandardOpenOption.WRITE);
```
",2016-04-28 16:13:34+00:00,2016-05-23 12:16:58+00:00,2016-05-11 10:25:43+00:00,closed,"[Label(name=""bug""), Label(name=""p:normal"")]",173,https://github.com/gchq/Gaffer/issues/173,"Milestone(title=""v0.3.6"", number=6)",False,"NamedUser(login=""p013570"")","[NamedUser(login=""p013570"")]","['8f3cf5baf019bc1240b96a30addf7ce7827f6400', '155aaf300ebebbec2b131a42dfec0e8620e1b7f0']",1.0
